Index	X	Y	Z	cost	equivalent_radius	branch_id	vadose_flag
408	433.1270141602	676.7089843750	364.2850036621	0.2153872252	0.0000000000	93.0000000000	1.0000000000
409	433.1270141602	676.7089843750	364.2850036621	0.2153872252	0.0000000000	93.0000000000	1.0000000000
409	424.1740112305	683.4450073242	364.6900024414	0.2049675584	0.0000000000	93.0000000000	1.0000000000
410	424.1740112305	683.4450073242	364.6900024414	0.2049675584	0.0000000000	93.0000000000	1.0000000000
410	415.2200012207	690.1820068359	365.0960083008	0.2049877942	0.0000000000	94.0000000000	1.0000000000
411	424.1740112305	683.4450073242	364.6900024414	0.2049675584	0.0000000000	93.0000000000	1.0000000000
411	426.2309875488	690.6989746094	374.3599853516	0.1858475208	0.0000000000	95.0000000000	1.0000000000
412	415.2200012207	690.1820068359	365.0960083008	0.2049877942	0.0000000000	94.0000000000	1.0000000000
412	407.2990112305	696.5889892578	365.4540100098	0.1864333451	0.0000000000	94.0000000000	1.0000000000
413	407.2990112305	696.5889892578	365.4540100098	0.1864333451	0.0000000000	94.0000000000	1.0000000000
413	399.3779907227	702.9959716797	365.8129882812	0.1397353411	0.0000000000	94.0000000000	0.0000000000
414	399.3779907227	702.9959716797	365.8129882812	0.1397353411	0.0000000000	94.0000000000	0.0000000000
414	393.3829956055	708.7399902344	366.0840148926	0.1138680577	0.0000000000	94.0000000000	0.0000000000
415	393.3829956055	708.7399902344	366.0840148926	0.1138680577	0.0000000000	94.0000000000	0.0000000000
415	387.3880004883	714.4840087891	366.3559875488	0.1063399315	0.0000000000	94.0000000000	1.0000000000
416	387.3880004883	714.4840087891	366.3559875488	0.1063399315	0.0000000000	94.0000000000	1.0000000000
416	377.9809875488	724.7009887695	366.7810058594	0.1904583871	0.0000000000	96.0000000000	0.0000000000
417	387.3880004883	714.4840087891	366.3559875488	0.1063399315	0.0000000000	94.0000000000	1.0000000000
417	386.5190124512	711.7520141602	373.2560119629	0.1063399315	0.0000000000	97.0000000000	1.0000000000
418	377.9809875488	724.7009887695	366.7810058594	0.1904583871	0.0000000000	96.0000000000	0.0000000000
418	372.6650085449	726.4849853516	366.2659912109	0.0813944787	0.0000000000	96.0000000000	0.0000000000
419	372.6650085449	726.4849853516	366.2659912109	0.0813944787	0.0000000000	96.0000000000	0.0000000000
419	365.4779968262	739.9199829102	367.3469848633	0.1358828545	0.0000000000	96.0000000000	1.0000000000
420	365.4779968262	739.9199829102	367.3469848633	0.1358828545	0.0000000000	96.0000000000	1.0000000000
420	365.8070068359	738.2249755859	377.0310058594	0.1358828545	0.0000000000	96.0000000000	1.0000000000
421	365.8070068359	738.2249755859	377.0310058594	0.1358828545	0.0000000000	96.0000000000	1.0000000000
421	367.6700134277	738.0720214844	381.4989929199	0.0689603090	0.0000000000	96.0000000000	1.0000000000
422	367.6700134277	738.0720214844	381.4989929199	0.0689603090	0.0000000000	96.0000000000	1.0000000000
422	369.1250000000	736.0729980469	390.6919860840	0.1327289343	0.0000000000	96.0000000000	1.0000000000
423	369.1250000000	736.0729980469	390.6919860840	0.1327289343	0.0000000000	96.0000000000	1.0000000000
423	369.5840148926	736.7150268555	400.2839965820	0.1321479082	0.0000000000	96.0000000000	1.0000000000
424	369.5840148926	736.7150268555	400.2839965820	0.1321479082	0.0000000000	96.0000000000	1.0000000000
424	370.7720031738	737.6989746094	411.2090148926	0.1509622931	0.0000000000	96.0000000000	1.0000000000
425	370.7720031738	737.6989746094	411.2090148926	0.1509622931	0.0000000000	96.0000000000	1.0000000000
425	371.6229858398	737.4169921875	417.6499938965	0.0816342235	0.0000000000	96.0000000000	1.0000000000
426	371.6229858398	737.4169921875	417.6499938965	0.0816342235	0.0000000000	96.0000000000	1.0000000000
426	372.6679992676	733.2659912109	425.7680053711	0.0720055103	0.0000000000	96.0000000000	1.0000000000
427	372.6679992676	733.2659912109	425.7680053711	0.0720055103	0.0000000000	96.0000000000	1.0000000000
427	373.8380126953	732.2440185547	428.8519897461	0.0355166197	0.0000000000	96.0000000000	1.0000000000
428	373.8380126953	732.2440185547	428.8519897461	0.0355166197	0.0000000000	96.0000000000	1.0000000000
428	371.9920043945	731.7849731445	435.7030029297	0.0926196575	0.0000000000	96.0000000000	1.0000000000
429	371.9920043945	731.7849731445	435.7030029297	0.0926196575	0.0000000000	96.0000000000	1.0000000000
429	371.5199890137	732.6119995117	445.4590148926	0.1346791983	0.0000000000	96.0000000000	1.0000000000
430	371.5199890137	732.6119995117	445.4590148926	0.1346791983	0.0000000000	96.0000000000	1.0000000000
430	371.6449890137	732.8859863281	453.2900085449	0.1074615419	0.0000000000	96.0000000000	1.0000000000
431	371.6449890137	732.8859863281	453.2900085449	0.1074615419	0.0000000000	96.0000000000	1.0000000000
431	373.2735900879	733.8356933594	466.0287170410	0.1774673760	0.0000000000	98.0000000000	1.0000000000
432	441.2420043945	589.0999755859	404.7709960938	0.1173653603	0.0000000000	28.0000000000	1.0000000000
432	435.5610046387	598.1010131836	406.4389953613	0.1387038231	0.0000000000	28.0000000000	1.0000000000
433	435.5610046387	598.1010131836	406.4389953613	0.1006169319	0.0000000000	28.0000000000	1.0000000000
433	428.8619995117	609.8980102539	408.0280151367	0.0555350780	0.0000000000	99.0000000000	1.0000000000
434	435.5610046387	598.1010131836	406.4389953613	0.1006169319	0.0000000000	28.0000000000	1.0000000000
434	431.6300048828	586.0109863281	405.5539855957	0.1825618744	0.0000000000	100.0000000000	1.0000000000
435	428.8619995117	609.8980102539	408.0280151367	0.0555350780	0.0000000000	99.0000000000	1.0000000000
435	425.8009948730	616.7410278320	409.0910034180	0.1017630100	0.0000000000	99.0000000000	1.0000000000
436	425.8009948730	616.7410278320	409.0910034180	0.1017630100	0.0000000000	99.0000000000	1.0000000000
436	420.3099975586	628.9749755859	411.3989868164	0.0732836723	0.0000000000	99.0000000000	1.0000000000
437	420.3099975586	628.9749755859	411.3989868164	0.0732836723	0.0000000000	99.0000000000	1.0000000000
437	415.5020141602	637.6079711914	412.0570068359	0.0805466175	0.0000000000	99.0000000000	1.0000000000
438	415.5020141602	637.6079711914	412.0570068359	0.0805466175	0.0000000000	99.0000000000	1.0000000000
438	414.6449890137	648.6279907227	413.2720031738	0.0880088806	0.0000000000	99.0000000000	1.0000000000
439	414.6449890137	648.6279907227	413.2720031738	0.0880088806	0.0000000000	99.0000000000	1.0000000000
439	413.9939880371	660.5839843750	414.8099975586	0.0754129887	0.0000000000	101.0000000000	1.0000000000
440	414.6449890137	648.6279907227	413.2720031738	0.0880088806	0.0000000000	99.0000000000	1.0000000000
440	422.5809936523	661.2290039062	413.7340087891	0.2010595798	0.0000000000	102.0000000000	0.0000000000
441	413.9939880371	660.5839843750	414.8099975586	0.0754129887	0.0000000000	101.0000000000	1.0000000000
441	407.3450012207	668.0159912109	416.2489929199	0.0948152542	0.0000000000	101.0000000000	1.0000000000
442	407.3450012207	668.0159912109	416.2489929199	0.0948152542	0.0000000000	101.0000000000	1.0000000000
442	401.8399963379	679.7700195312	417.2850036621	0.0949921608	0.0000000000	101.0000000000	1.0000000000
443	401.8399963379	679.7700195312	417.2850036621	0.0949921608	0.0000000000	101.0000000000	1.0000000000
443	395.7489929199	690.4349975586	419.3859863281	0.0848574638	0.0000000000	103.0000000000	1.0000000000
444	395.7489929199	690.4349975586	419.3859863281	0.0848574638	0.0000000000	103.0000000000	1.0000000000
444	387.8909912109	701.1459960938	421.2109985352	0.0000000000	0.0000000000	104.0000000000	-1.0000000000
445	387.8909912109	701.1459960938	421.2109985352	0.1712959409	0.0000000000	104.0000000000	1.0000000000
445	386.3399963379	704.8189697266	423.4030151367	0.0544432402	0.0000000000	104.0000000000	1.0000000000
446	386.3399963379	704.8189697266	423.4030151367	0.0544432402	0.0000000000	104.0000000000	1.0000000000
446	384.2369995117	711.8439941406	428.8729858398	0.1298213601	0.0000000000	104.0000000000	1.0000000000
447	384.2369995117	711.8439941406	428.8729858398	0.1298213601	0.0000000000	104.0000000000	1.0000000000
447	383.9530029297	714.4719848633	435.7950134277	0.1024577022	0.0000000000	104.0000000000	1.0000000000
448	383.9530029297	714.4719848633	435.7950134277	0.1024577022	0.0000000000	104.0000000000	1.0000000000
448	382.0570068359	721.0419921875	442.3200073242	0.1495804489	0.0000000000	104.0000000000	1.0000000000
449	382.0570068359	721.0419921875	442.3200073242	0.1495804489	0.0000000000	104.0000000000	1.0000000000
449	381.2969970703	724.0070190430	448.6130065918	0.1007544696	0.0000000000	104.0000000000	1.0000000000
450	381.2969970703	724.0070190430	448.6130065918	0.1007544696	0.0000000000	104.0000000000	1.0000000000
450	378.8110046387	727.6489868164	456.2409973145	0.1288798600	0.0000000000	104.0000000000	1.0000000000
451	378.8110046387	727.6489868164	456.2409973145	0.1288798600	0.0000000000	98.0000000000	1.0000000000
451	373.2735900879	733.8356933594	466.0287170410	0.1968199462	0.0000000000	98.0000000000	1.0000000000
452	616.4550170898	594.0499877930	353.5799865723	0.2917521000	0.0000000000	2.0000000000	0.0000000000
452	626.1010131836	606.4559936523	352.6860046387	0.3297624588	0.0000000000	2.0000000000	0.0000000000
453	626.1010131836	606.4559936523	352.6860046387	0.3297624588	0.0000000000	2.0000000000	0.0000000000
453	634.0609741211	619.8309936523	351.7409973145	0.3270878196	0.0000000000	2.0000000000	0.0000000000
454	634.0609741211	619.8309936523	351.7409973145	0.3270878196	0.0000000000	2.0000000000	0.0000000000
454	639.4310302734	624.8200073242	354.9479980469	0.1973600835	0.0000000000	2.0000000000	0.0000000000
455	147.0959930420	300.8099975586	462.1950073242	0.2946023941	0.0000000000	65.0000000000	0.0000000000
455	149.7469940186	291.7969970703	463.3410034180	0.1867444515	0.0000000000	65.0000000000	0.0000000000
456	149.7469940186	291.7969970703	463.3410034180	0.1867444515	0.0000000000	65.0000000000	0.0000000000
456	154.1380004883	282.1990051270	465.3770141602	0.2070634365	0.0000000000	65.0000000000	0.0000000000
457	154.1380004883	282.1990051270	465.3770141602	0.2070634365	0.0000000000	65.0000000000	0.0000000000
457	157.2420043945	271.8479919434	466.3059997559	0.2166439295	0.0000000000	65.0000000000	0.0000000000
458	157.2420043945	271.8479919434	466.3059997559	0.2166439295	0.0000000000	65.0000000000	0.0000000000
458	159.3370056152	265.0899963379	468.8389892578	0.1802844107	0.0000000000	105.0000000000	1.0000000000
459	159.3370056152	265.0899963379	468.8389892578	0.1802844107	0.0000000000	105.0000000000	1.0000000000
459	161.7500000000	256.3649902344	468.4440002441	0.1705870330	0.0000000000	106.0000000000	1.0000000000
460	161.7500000000	256.3649902344	468.4440002441	0.1705870330	0.0000000000	106.0000000000	1.0000000000
460	164.4049987793	242.9389953613	467.8290100098	0.2858977318	0.0000000000	106.0000000000	0.0000000000
461	164.4049987793	242.9389953613	467.8290100098	0.2858977318	0.0000000000	106.0000000000	0.0000000000
461	167.9360046387	230.3350067139	467.9129943848	0.2685592175	0.0000000000	106.0000000000	0.0000000000
462	167.9360046387	230.3350067139	467.9129943848	0.2685592175	0.0000000000	106.0000000000	0.0000000000
462	169.3930053711	223.8789978027	469.5929870605	0.1288825274	0.0000000000	106.0000000000	0.0000000000
463	169.3930053711	223.8789978027	469.5929870605	0.1288825274	0.0000000000	106.0000000000	0.0000000000
463	173.9960021973	211.0800018311	471.7409973145	0.2684065700	0.0000000000	106.0000000000	0.0000000000
464	173.9960021973	211.0800018311	471.7409973145	0.2684065700	0.0000000000	106.0000000000	0.0000000000
464	177.8750000000	197.2050018311	472.0910034180	0.2939125896	0.0000000000	106.0000000000	0.0000000000
465	177.8750000000	197.2050018311	472.0910034180	0.2939125896	0.0000000000	106.0000000000	0.0000000000
465	180.4329986572	186.7220001221	471.1000061035	0.2295918316	0.0000000000	106.0000000000	0.0000000000
466	435.8859863281	574.8209838867	380.5020141602	0.3831195831	0.0000000000	26.0000000000	0.0000000000
466	420.3800048828	577.6400146484	379.3980102539	0.3324065208	0.0000000000	26.0000000000	0.0000000000
467	420.3800048828	577.6400146484	379.3980102539	0.3324065208	0.0000000000	26.0000000000	0.0000000000
467	408.3439941406	578.4669799805	378.8169860840	0.2523266077	0.0000000000	26.0000000000	0.0000000000
468	408.3439941406	578.4669799805	378.8169860840	0.2523266077	0.0000000000	26.0000000000	0.0000000000
468	392.0390014648	580.7189941406	378.4179992676	0.3412649632	0.0000000000	26.0000000000	0.0000000000
469	392.0390014648	580.7189941406	378.4179992676	0.3412649632	0.0000000000	26.0000000000	0.0000000000
469	382.8460083008	579.9619750977	379.8519897461	0.1821077764	0.0000000000	26.0000000000	0.0000000000
470	382.8460083008	579.9619750977	379.8519897461	0.1821077764	0.0000000000	26.0000000000	0.0000000000
470	368.0039978027	582.9650268555	380.1220092773	0.3095507920	0.0000000000	26.0000000000	0.0000000000
471	677.7760009766	431.5769958496	258.7709960938	0.1555688381	0.0000000000	23.0000000000	0.0000000000
471	679.8489990234	419.7600097656	262.0910034180	0.2089616060	0.0000000000	23.0000000000	0.0000000000
472	679.8489990234	419.7600097656	262.0910034180	0.2089616060	0.0000000000	23.0000000000	0.0000000000
472	680.9450073242	410.6099853516	264.3880004883	0.1701222658	0.0000000000	23.0000000000	0.0000000000
473	617.5599975586	385.9490051270	260.4479980469	0.2111586332	0.0000000000	23.0000000000	0.0000000000
473	616.5679931641	395.9800109863	259.1300048828	0.1542414725	0.0000000000	23.0000000000	0.0000000000
474	616.5679931641	395.9800109863	259.1300048828	0.1542414725	0.0000000000	23.0000000000	0.0000000000
474	616.3449707031	399.5549926758	262.4859924316	0.0573607683	0.0000000000	23.0000000000	0.0000000000
475	616.3449707031	399.5549926758	262.4859924316	0.0573607683	0.0000000000	23.0000000000	0.0000000000
475	618.2819824219	405.3190002441	267.4100036621	0.1158637553	0.0000000000	23.0000000000	0.0000000000
476	618.2819824219	405.3190002441	267.4100036621	0.1158637553	0.0000000000	23.0000000000	0.0000000000
476	619.0599975586	410.9469909668	274.2149963379	0.1345344931	0.0000000000	23.0000000000	0.0000000000
477	248.9239959717	321.7109985352	414.1709899902	0.1710045338	0.0000000000	54.0000000000	0.0000000000
477	236.8800048828	314.4530029297	416.4370117188	0.1581902504	0.0000000000	54.0000000000	1.0000000000
478	236.8800048828	314.4530029297	416.4370117188	0.1581902504	0.0000000000	54.0000000000	1.0000000000
478	224.2030029297	310.0690002441	417.3909912109	0.2007664442	0.0000000000	107.0000000000	0.0000000000
479	236.8800048828	314.4530029297	416.4370117188	0.1581902504	0.0000000000	56.0000000000	1.0000000000
479	234.3609924316	324.7760009766	414.8450012207	0.1581902504	0.0000000000	56.0000000000	1.0000000000
480	224.2030029297	310.0690002441	417.3909912109	0.2007664442	0.0000000000	107.0000000000	0.0000000000
480	219.7799987793	306.1300048828	417.6220092773	0.0834042430	0.0000000000	108.0000000000	0.0000000000
481	224.2030029297	310.0690002441	417.3909912109	0.2007664442	0.0000000000	107.0000000000	0.0000000000
481	229.4839935303	299.1279907227	417.9609985352	0.2003099322	0.0000000000	109.0000000000	1.0000000000
482	219.7799987793	306.1300048828	417.6220092773	0.0834042430	0.0000000000	108.0000000000	0.0000000000
482	208.2850036621	297.9960021973	418.9070129395	0.2037432790	0.0000000000	108.0000000000	0.0000000000
483	208.2850036621	297.9960021973	418.9070129395	0.2037432790	0.0000000000	108.0000000000	0.0000000000
483	204.4810028076	297.0339965820	416.5119934082	0.0955042243	0.0000000000	108.0000000000	0.0000000000
484	204.4810028076	297.0339965820	416.5119934082	0.0955042243	0.0000000000	108.0000000000	0.0000000000
484	200.4179992676	295.3880004883	414.9240112305	0.0966800451	0.0000000000	108.0000000000	0.0000000000
485	200.4179992676	295.3880004883	414.9240112305	0.0966800451	0.0000000000	108.0000000000	0.0000000000
485	195.8399963379	291.7349853516	410.5530090332	0.1764594316	0.0000000000	108.0000000000	0.0000000000
486	195.8399963379	291.7349853516	410.5530090332	0.1764594316	0.0000000000	108.0000000000	0.0000000000
486	187.8710021973	288.3489990234	405.3299865723	0.2436253428	0.0000000000	108.0000000000	0.0000000000
487	462.5180053711	360.1210021973	281.5079956055	0.0231258273	0.0000000000	23.0000000000	0.0000000000
487	463.8450012207	367.8980102539	283.3659973145	0.0131428242	0.0000000000	23.0000000000	0.0000000000
488	463.8450012207	367.8980102539	283.3659973145	0.0131428242	0.0000000000	23.0000000000	0.0000000000
488	458.1140136719	367.5260009766	282.2720031738	0.1053857803	0.0000000000	23.0000000000	0.0000000000
489	458.1140136719	367.5260009766	282.2720031738	0.1053857803	0.0000000000	23.0000000000	0.0000000000
489	442.1870117188	379.0910034180	281.5740051270	0.3175554276	0.0000000000	23.0000000000	0.0000000000
490	442.1870117188	379.0910034180	281.5740051270	0.3175554276	0.0000000000	23.0000000000	0.0000000000
490	438.7139892578	381.6440124512	284.9309997559	0.0754404515	0.0000000000	23.0000000000	0.0000000000
491	184.5749969482	331.3789978027	418.8980102539	0.1742703915	0.0000000000	64.0000000000	0.0000000000
491	177.3809967041	339.5820007324	419.8290100098	0.1497067213	0.0000000000	64.0000000000	0.0000000000
492	177.3809967041	339.5820007324	419.8290100098	0.1497067213	0.0000000000	64.0000000000	0.0000000000
492	164.8260040283	349.3429870605	419.9540100098	0.2192562819	0.0000000000	64.0000000000	0.0000000000
493	164.8260040283	349.3429870605	419.9540100098	0.2192562819	0.0000000000	64.0000000000	0.0000000000
493	155.6849975586	355.0530090332	420.2619934082	0.1471957564	0.0000000000	64.0000000000	0.0000000000
494	155.6849975586	355.0530090332	420.2619934082	0.1471957564	0.0000000000	64.0000000000	0.0000000000
494	145.0440063477	359.8760070801	419.8869934082	0.1771065742	0.0000000000	64.0000000000	0.0000000000
495	145.0440063477	359.8760070801	419.8869934082	0.1771065742	0.0000000000	64.0000000000	0.0000000000
495	139.1069946289	363.0950012207	420.0029907227	0.1016717404	0.0000000000	64.0000000000	0.0000000000
496	368.1709899902	350.7560119629	368.9519958496	0.1902971268	0.0000000000	81.0000000000	0.0000000000
496	367.0729980469	355.9930114746	367.2749938965	0.2841508389	0.0000000000	81.0000000000	1.0000000000
497	367.0729980469	355.9930114746	367.2749938965	0.2841508389	0.0000000000	81.0000000000	1.0000000000
497	367.1069946289	358.8190002441	367.1010131836	0.0297060013	0.0000000000	110.0000000000	1.0000000000
498	367.0729980469	355.9930114746	367.2749938965	0.2841508389	0.0000000000	47.0000000000	1.0000000000
498	374.7799987793	344.2300109863	368.0719909668	0.2841508389	0.0000000000	47.0000000000	1.0000000000
499	367.1069946289	358.8190002441	367.1010131836	0.0297060013	0.0000000000	76.0000000000	1.0000000000
499	377.0910034180	365.1310119629	366.8219909668	0.1224231720	0.0000000000	76.0000000000	1.0000000000
500	377.1010131836	371.7120056152	365.3680114746	0.0742704868	0.0000000000	75.0000000000	1.0000000000
500	380.6350097656	377.2049865723	366.4530029297	0.2342177927	0.0000000000	75.0000000000	1.0000000000
501	379.4410095215	391.2109985352	366.7160034180	0.1436357200	0.0000000000	77.0000000000	1.0000000000
501	379.3900146484	405.0100097656	366.7179870605	0.1418555230	0.0000000000	77.0000000000	1.0000000000
502	379.3900146484	405.0100097656	366.7179870605	0.1418555230	0.0000000000	74.0000000000	1.0000000000
502	379.7879943848	411.7850036621	366.7000122070	0.0698325634	0.0000000000	74.0000000000	1.0000000000
503	379.3900146484	405.0100097656	366.7179870605	0.1418555230	0.0000000000	72.0000000000	1.0000000000
503	385.5989990234	410.9869995117	366.4370117188	0.1792224795	0.0000000000	72.0000000000	1.0000000000
504	379.7879943848	411.7850036621	366.7000122070	0.0698325634	0.0000000000	74.0000000000	1.0000000000
504	380.2189941406	422.5190124512	365.3649902344	0.1158647537	0.0000000000	111.0000000000	1.0000000000
505	380.2189941406	422.5190124512	365.3649902344	0.1158647537	0.0000000000	111.0000000000	1.0000000000
505	383.6000061035	424.8500061035	366.5270080566	0.0398943424	0.0000000000	111.0000000000	1.0000000000
506	383.6000061035	424.8500061035	366.5270080566	0.0398943424	0.0000000000	111.0000000000	1.0000000000
506	394.7789916992	428.9240112305	366.0209960938	0.2483291775	0.0000000000	112.0000000000	0.0000000000
507	383.6000061035	424.8500061035	366.5270080566	0.0398943424	0.0000000000	111.0000000000	1.0000000000
507	384.3930053711	437.7550048828	366.4909973145	0.1330444813	0.0000000000	113.0000000000	1.0000000000
508	394.7789916992	428.9240112305	366.0209960938	0.2483291775	0.0000000000	112.0000000000	0.0000000000
508	401.4974975586	429.2404785156	365.7169799805	0.1866625398	0.0000000000	112.0000000000	0.0000000000
509	443.0790100098	525.6129760742	363.8349914551	0.1727765799	0.0000000000	41.0000000000	0.0000000000
509	434.2120056152	538.2119750977	364.7090148926	0.3112922907	0.0000000000	41.0000000000	0.0000000000
510	434.2120056152	538.2119750977	364.7090148926	0.3112922907	0.0000000000	41.0000000000	0.0000000000
510	424.0159912109	549.1359863281	366.3439941406	0.2978720069	0.0000000000	41.0000000000	0.0000000000
511	424.0159912109	549.1359863281	366.3439941406	0.2978720069	0.0000000000	41.0000000000	0.0000000000
511	414.5520019531	560.9359741211	366.9360046387	0.3071951270	0.0000000000	41.0000000000	0.0000000000
512	414.5520019531	560.9359741211	366.9360046387	0.3071951270	0.0000000000	41.0000000000	0.0000000000
512	405.5480041504	569.8250122070	365.1069946289	0.2753897309	0.0000000000	41.0000000000	0.0000000000
513	405.5480041504	569.8250122070	365.1069946289	0.2753897309	0.0000000000	41.0000000000	0.0000000000
513	402.1279907227	575.6290283203	365.1459960938	0.1382488608	0.0000000000	41.0000000000	0.0000000000
514	492.0870056152	594.3850097656	363.0939941406	0.2098515034	0.0000000000	9.0000000000	0.0000000000
514	496.1579895020	584.0050048828	362.5539855957	0.2332212925	0.0000000000	9.0000000000	0.0000000000
515	496.1579895020	584.0050048828	362.5539855957	0.2332212925	0.0000000000	9.0000000000	0.0000000000
515	501.5329895020	571.7819824219	361.1900024414	0.2318043709	0.0000000000	9.0000000000	1.0000000000
516	501.5329895020	571.7819824219	361.1900024414	0.2318043709	0.0000000000	9.0000000000	1.0000000000
516	506.2850036621	560.7440185547	360.7850036621	0.2500072122	0.0000000000	114.0000000000	0.0000000000
517	501.5329895020	571.7819824219	361.1900024414	0.2318043709	0.0000000000	9.0000000000	1.0000000000
517	496.2369995117	561.2839965820	363.1099853516	0.2318043709	0.0000000000	115.0000000000	1.0000000000
518	506.2850036621	560.7440185547	360.7850036621	0.2500072122	0.0000000000	114.0000000000	0.0000000000
518	509.4700012207	551.0200195312	361.4469909668	0.2062904239	0.0000000000	114.0000000000	0.0000000000
519	509.4700012207	551.0200195312	361.4469909668	0.2062904239	0.0000000000	114.0000000000	0.0000000000
519	514.1909790039	540.2429809570	360.6159973145	0.2482140064	0.0000000000	114.0000000000	0.0000000000
520	514.1909790039	540.2429809570	360.6159973145	0.2482140064	0.0000000000	114.0000000000	0.0000000000
520	520.2199707031	532.4130249023	360.3439941406	0.2051290125	0.0000000000	114.0000000000	0.0000000000
521	520.2199707031	532.4130249023	360.3439941406	0.2051290125	0.0000000000	114.0000000000	0.0000000000
521	524.0089721680	522.6510009766	360.1719970703	0.2165146023	0.0000000000	114.0000000000	0.0000000000
522	384.3930053711	437.7550048828	366.4909973145	0.1330444813	0.0000000000	113.0000000000	1.0000000000
522	391.5199890137	442.1839904785	366.1679992676	0.0874354839	0.0000000000	116.0000000000	1.0000000000
523	391.5199890137	442.1839904785	366.1679992676	0.0874354839	0.0000000000	116.0000000000	1.0000000000
523	397.3039855957	445.0979919434	365.9070129395	0.2259781808	0.0000000000	117.0000000000	1.0000000000
524	397.3039855957	445.0979919434	365.9070129395	0.2259781808	0.0000000000	117.0000000000	1.0000000000
524	397.9169921875	454.1340026855	365.8789978027	0.0932049751	0.0000000000	118.0000000000	1.0000000000
525	397.9169921875	454.1340026855	365.8789978027	0.0932049751	0.0000000000	118.0000000000	1.0000000000
525	407.3729858398	460.5499877930	364.7579956055	0.1218831539	0.0000000000	118.0000000000	1.0000000000
526	407.3729858398	460.5499877930	364.7579956055	0.1218831539	0.0000000000	118.0000000000	1.0000000000
526	410.7109985352	465.8059997559	364.3059997559	0.0657281876	0.0000000000	118.0000000000	1.0000000000
527	410.7109985352	465.8059997559	364.3059997559	0.0657281876	0.0000000000	118.0000000000	1.0000000000
527	408.0100097656	476.9140014648	363.2720031738	0.2430938482	0.0000000000	119.0000000000	1.0000000000
528	410.7109985352	465.8059997559	364.3059997559	0.0657281876	0.0000000000	118.0000000000	1.0000000000
528	410.3510131836	474.7980041504	367.8429870605	0.1745705605	0.0000000000	120.0000000000	1.0000000000
529	408.0100097656	476.9140014648	363.2720031738	0.2430938482	0.0000000000	119.0000000000	1.0000000000
529	407.8569946289	483.9649963379	363.5799865723	0.1430376768	0.0000000000	119.0000000000	1.0000000000
530	407.8569946289	483.9649963379	363.5799865723	0.1430376768	0.0000000000	119.0000000000	1.0000000000
530	405.3510131836	494.6019897461	365.9519958496	0.2136707306	0.0000000000	119.0000000000	1.0000000000
531	405.3510131836	494.6019897461	365.9519958496	0.2136707306	0.0000000000	119.0000000000	1.0000000000
531	399.9349975586	506.7080078125	368.2890014648	0.2608717382	0.0000000000	119.0000000000	1.0000000000
532	399.9349975586	506.7080078125	368.2890014648	0.2608717382	0.0000000000	119.0000000000	1.0000000000
532	394.9519958496	520.5360107422	366.8880004883	0.3131876290	0.0000000000	119.0000000000	1.0000000000
533	394.9519958496	520.5360107422	366.8880004883	0.3131876290	0.0000000000	119.0000000000	1.0000000000
533	393.1839904785	531.1430053711	366.1809997559	0.2264231443	0.0000000000	119.0000000000	0.0000000000
534	393.1839904785	531.1430053711	366.1809997559	0.2264231443	0.0000000000	119.0000000000	0.0000000000
534	391.1960144043	542.9429931641	366.8619995117	0.2417703867	0.0000000000	119.0000000000	0.0000000000
535	391.1960144043	542.9429931641	366.8619995117	0.2417703867	0.0000000000	119.0000000000	0.0000000000
535	385.8670043945	555.6859741211	366.3599853516	0.2876257896	0.0000000000	119.0000000000	0.0000000000
536	219.3699951172	323.2120056152	418.5769958496	0.0656540394	0.0000000000	107.0000000000	0.0000000000
536	224.2030029297	310.0690002441	417.3909912109	0.2007664442	0.0000000000	107.0000000000	0.0000000000
537	229.4839935303	299.1279907227	417.9609985352	0.2003099322	0.0000000000	109.0000000000	1.0000000000
537	234.8159942627	287.7309875488	418.6619873047	0.1691372991	0.0000000000	121.0000000000	0.0000000000
538	229.4839935303	299.1279907227	417.9609985352	0.2003099322	0.0000000000	109.0000000000	1.0000000000
538	234.0070037842	310.4259948730	415.3869934082	0.2003099322	0.0000000000	122.0000000000	1.0000000000
539	234.8159942627	287.7309875488	418.6619873047	0.1691372991	0.0000000000	121.0000000000	0.0000000000
539	238.3339996338	278.8720092773	418.6119995117	0.1379731297	0.0000000000	121.0000000000	0.0000000000
540	238.3339996338	278.8720092773	418.6119995117	0.1379731297	0.0000000000	121.0000000000	0.0000000000
540	245.7169952393	267.6560058594	418.6929931641	0.1977654696	0.0000000000	121.0000000000	0.0000000000
541	245.7169952393	267.6560058594	418.6929931641	0.1977654696	0.0000000000	121.0000000000	0.0000000000
541	252.1779937744	255.3410034180	420.1390075684	0.1265785694	0.0000000000	121.0000000000	1.0000000000
542	252.1779937744	255.3410034180	420.1390075684	0.1265785694	0.0000000000	121.0000000000	1.0000000000
542	255.1719970703	243.4949951172	421.2009887695	0.1627062708	0.0000000000	123.0000000000	0.0000000000
543	252.1779937744	255.3410034180	420.1390075684	0.1265785694	0.0000000000	121.0000000000	1.0000000000
543	245.4790039062	261.6799926758	421.1170043945	0.1265785694	0.0000000000	124.0000000000	1.0000000000
544	255.1719970703	243.4949951172	421.2009887695	0.1627062708	0.0000000000	123.0000000000	0.0000000000
544	257.7319946289	236.8179931641	417.8469848633	0.1570958048	0.0000000000	123.0000000000	0.0000000000
