Index	X	Y	Z
429350	306.931	619.487	439.838
429351	301.639	618.986	441.104
429352	304.666	607.418	441.073
429353	318.36	613.375	440.766
429354	644.678	114.551	325.819
429355	444.39	715.02	387.723
429356	202.217	8.46979	416.956
429357	107.568	730.234	432.157
429358	414.653	545.977	399.222
429359	795.696	789.676	326.253
429360	184.611	515.112	374.396
429361	379.89	647.901	361.395
429362	650.049	119.335	363.495
429363	647.201	128.93	360.206
429364	649.586	125.809	363.614
429365	323.392	642.969	438.219
429366	316.864	649.083	442.395
429367	306.604	647.992	441.261
429368	349.282	749.21	421.138
429369	362.833	740.553	423.389
429370	15.653	259.973	450.912
429371	13.2019	251.081	450.247
429372	17.7018	243.659	447.395
429373	511.664	660.882	372.195
429374	751.353	168.526	327.036
429375	59.0098	724.116	440.297
429376	64.5028	725.328	433.496
429377	172.479	458.997	438.139
429378	31.5992	620.477	436.608
429379	95.9014	670.713	429.1
429380	91.8348	751.969	417.527
429381	139.064	502.069	443.303
429382	145.861	494.51	442.396
429383	136.971	500.412	439.497
429384	144.381	503.993	444.276
429385	375.339	682.46	421.7
429386	202.434	708.383	423.185
429387	127.709	497.375	426.182
429388	657.21	549.306	289.855
429389	308.954	670.837	435.072
429390	53.3951	777.4	429.239
429391	130.611	82.5381	448.532
429392	681.702	150.255	338.361
429393	320.995	70.3502	429.446
429394	917.484	689.361	290.952
429395	9.98782	231.178	445.144
429396	64.24	687.8	438.186
429397	68.7743	689.258	439.28
429398	169.368	286.885	464.39
429399	159.903	290.698	464.316
429400	171.439	284.459	461.904
429401	456.628	685.692	412.414
429402	457.293	689.826	414.877
429403	754.859	50.4809	361.067
429404	264.975	701.703	423.313
429405	951.942	1.11359	315.022
429406	212.665	105.78	456.264
429407	209.286	105.436	454.253
429408	201.375	108.602	452.785
429409	207.215	103.806	449.745
429410	216.458	112.611	451.395
429411	206.815	102.739	452.186
429412	212.97	104.045	447.465
429413	205.239	114.653	452.638
429414	16.4966	115.768	440.041
429415	9.59409	114.615	439.218
429416	9.29041	115.911	435.063
429417	111.117	35.2711	462.267
429418	130.61	588.89	434.46
429419	269.525	25.6044	435.235
429420	38.8398	392.236	423.728
429421	33.6535	388.085	430.538
429422	86.9156	564.956	450.724
429423	273.402	655.879	436.034
429424	270.098	643.415	441.738
429425	268.374	652.743	441.342
429426	659.538	485.503	289.427
429427	261.407	698.84	447.212
429428	40.8823	387.603	427.87
429429	750.494	772.3	311.753
429430	7.2749	726.317	431.048
429431	6.86083	720.943	437.527
429432	783.677	14.5232	355.549
429433	221.285	286.416	431.209
429434	227.1	278.691	432.014
429435	39.9949	535.905	433.609
429436	135.674	64.266	453.858
429437	138.318	58.6968	450.242
429438	2.53829	303.391	439.116
429439	110.833	227.968	456.74
429440	119.414	235.574	455.766
429441	111.01	239.674	460.257
429442	118.003	238.272	458.902
429443	111.396	234.03	453.032
429444	176.996	601.535	460.902
429445	159.832	598.499	459.883
429446	166.667	606.344	460.631
429447	499.97	593.007	378.739
429448	330.154	132.596	437.32
429449	335.395	135.969	439.77
429450	167.661	652.801	445.841
429451	174.949	655.693	447.102
429452	169.888	651.715	448.621
429453	254.171	130.201	440.446
429454	250.213	138.186	435.914
429455	48.5196	344.953	449.424
429456	85.2123	152.696	464.625
429457	97.9139	150.537	462.861
429458	85.0705	147.288	459.347
429459	94.1929	151.224	459.853
429460	84.9044	152.411	460.587
429461	478.916	743.66	414.065
429462	753.32	84.7823	312.409
429463	312.704	373.597	354.339
429464	240.461	759.823	429.752
429465	242.259	758.982	427.169
429466	295.634	751.795	436.947
429467	290.339	760.376	434.306
429468	291.045	755.224	435.303
429469	537.36	660.24	382.377
429470	309.003	630.064	440.325
429471	254.968	681.898	445.123
429472	309.688	772.442	416.206
429473	94.0622	145.565	431.164
429474	154.851	19.1161	450.752
429475	152.534	28.0151	446.299
429476	816.889	777.443	340.337
429477	321.227	748.9	439.053
429478	312.664	744.072	438.759
429479	321.408	754.466	439.287
429480	313.242	753.095	439.725
429481	280.132	84.8588	448.921
429482	23.3494	315.183	450.074
429483	611.017	697.245	383.372
429484	615.138	692.017	382.67
429485	641.884	167.449	321.424
429486	894.259	727.615	303.227
429487	894.384	727.418	300.09
429488	273.128	702.701	391.291
429489	524.164	629.881	375.093
429490	293.318	619.545	445.968
429491	293.684	614.448	437.623
429492	300.163	616.715	438.149
429493	539.738	770.911	403.839
429494	542.529	766.283	404.856
429495	221.904	777.936	431.061
429496	97.3346	208.572	444.597
429497	76.4455	175.7	448.854
429498	80.3584	178.696	447.078
429499	85.3662	179.251	448.429
429500	83.6241	170.003	449.241
429501	290.074	556.222	377.427
429502	540.212	783.406	422.979
429503	533.389	777.813	423.727
429504	540.875	788.821	423.519
429505	538.596	780.64	419.752
429506	530.15	781.709	418.604
429507	419.802	559.928	379.956
429508	165.526	501.924	436.549
429509	173.202	501.761	439.08
429510	332.084	658.983	427.798
429511	74.3952	211.982	430.11
429512	299.62	611.819	428.349
429513	305.467	610.586	428.208
429514	304.853	606.399	426.218
429515	181.321	507.404	442.308
429516	288.548	685.659	438.858
429517	294.636	682.543	437.131
429518	293.004	685.06	434.545
429519	916.818	783.392	314.411
429520	910.546	786.356	314.252
429521	58.9076	338.49	467.428
429522	66.9436	340.668	470.579
429523	61.0711	337.384	463.955
429524	445.812	631.136	345.115
429525	90.1343	480.011	428.687
429526	296.455	23.8192	459.862
429527	291.545	28.6557	459.629
429528	281.785	23.1121	459.013
429529	286.583	26.0966	461.911
429530	285.285	20.9758	454.313
429531	41.3398	305.133	405.094
429532	345.546	750.892	405.308
429533	83.4319	693.476	434.031
429534	484.486	760.818	423.211
429535	372.89	703.448	406.008
429536	361.928	703.192	410.318
429537	175.947	508.294	403.183
429538	101.622	747.516	409.975
429539	431.864	760.084	430.671
429540	427.653	754.259	434.711
429541	423.016	766.477	432.177
429542	423.633	759.104	435.531
429543	428.392	758.437	426.388
429544	600.567	657.353	376.606
429545	86.7417	6.58921	467.241
429546	81.7578	0.192305	469.139
429547	75.7616	9.35944	471.045
429548	75.5934	4.7062	468.954
429549	376.256	619.806	419.362
429550	273.939	480.485	415.15
429551	141.337	588.453	437.329
429552	20.9618	279.57	455.1
429553	15.3703	283.652	460.311
429554	13.7743	278.597	459.073
429555	18.3232	275.315	459.142
429556	29.977	284.155	458.078
429557	15.3813	292.039	458.025
429558	286.222	173.06	439.518
429559	292.938	170.212	444.979
429560	228.374	72.0096	441.902
429561	320.674	192.104	441.622
429562	314.052	182.369	436.797
429563	315.857	183.38	440.872
429564	315.524	197.362	438.751
429565	74.7045	549.137	431.787
429566	9.20916	724.678	426.326
429567	511.764	675.858	391.057
429568	544.01	717.936	400.681
429569	662.942	102.487	356.3
429570	160.859	549.466	352.86
429571	176.986	582.516	453.755
429572	183.358	588.37	455.147
429573	345.732	3.8938	431.27
429574	31.7103	683.621	433.802
429575	498.496	746.094	420.743
429576	500.244	757.726	419.431
429577	275.265	618.747	402.289
429578	140.298	752.262	443.899
429579	146.195	753.881	440.158
429580	73.2546	387.491	419.992
429581	271.683	45.1341	459.266
429582	286.076	44.5633	458.176
429583	91.2642	312.582	457.036
429584	95.1991	307.861	455.423
429585	403.568	675.678	435.496
429586	405.903	671.498	433.677
429587	464.87	512.657	371.912
429588	102.355	188.836	455.082
429589	102.121	181.529	457.247
429590	112.289	181.443	450.435
429591	109.596	183.141	457.76
429592	112.372	188.158	457.228
429593	106.948	702.582	439.247
429594	171.542	240.053	429.848
429595	183.599	570.391	445.303
429596	214.567	310.538	438.069
429597	332.183	692.021	431.359
429598	147.294	667.636	430.839
429599	234.582	710.938	444.165
429600	555.709	763.031	381.785
429601	587.292	637.733	374.721
429602	328.842	214.258	426.472
429603	234.356	674.318	447.287
429604	243.366	676.202	453.236
429605	242.044	670.692	454.462
429606	234.638	674.255	452.942
429607	230.666	678.896	451.441
429608	243.68	682.829	448.081
429609	124.118	364.645	432.519
429610	106.624	365.611	430.426
429611	645.146	717.343	382.331
429612	15.6106	207.714	434.016
429613	119.115	33.3784	454.508
429614	509.232	675.176	338.848
429615	127.493	662.486	441.338
429616	132.417	661.572	439.507
429617	198.487	606.621	460.703
429618	197.786	617.527	462.28
429619	293.998	605.86	444.315
429620	297.109	608.451	441.037
429621	290.505	608.079	438.874
429622	626.713	762.814	396.125
429623	624.639	772.243	391.166
429624	612.25	770.563	393.546
429625	615.722	766.897	394.778
429626	47.9903	294.458	471.926
429627	38.8151	290.562	468.804
429628	33.3313	293.483	469.362
429629	154.373	104.89	446.713
429630	320.567	695.091	441.807
429631	308.013	693.924	437.458
429632	315.276	693.458	444.624
429633	213.338	192.066	436.627
429634	213.996	204.551	437.437
429635	62.8313	600.033	443.674
429636	15.599	34.3594	447.736
429637	7.46309	41.9435	446.154
429638	5.02327	37.7675	452.7
429639	12.6377	33.1095	450.893
429640	15.5199	42.0961	449.73
429641	49.7259	674.343	430.006
429642	54.1275	656.979	431.457
429643	142.922	527.611	436.967
429644	294.2	675.927	439.523
429645	302.576	682.127	433.834
429646	55.1292	537.342	437.463
429647	180.124	498.974	443.707
429648	179.998	497.12	448.806
429649	175.391	495.01	446.984
429650	119.287	247.884	445.595
429651	114.335	252.364	444.804
429652	120.448	247.35	451.206
429653	702.288	66.6025	357.438
429654	11.1581	182.823	429.748
429655	215.698	150.478	446.434
429656	218.785	136.183	445.945
429657	211.92	143.768	448.601
429658	217.989	134.821	442.077
429659	213.631	135.355	445.929
429660	168.868	622.57	458.462
429661	301.971	206.537	440.052
429662	40.7102	351.446	429.026
429663	0.817071	691.148	424.409
429664	476.684	607.09	398.762
429665	484.415	609.524	391.709
429666	259.128	485.763	398.256
429667	633.233	686.182	359.636
429668	354.503	575.608	414.229
429669	84.7888	652.734	441.658
429670	70.5283	642.455	438.293
429671	72.6441	650.498	438.017
429672	204.228	769.067	440.663
429673	449.009	710.74	400.765
429674	362.204	605.196	420.965
429675	363.497	610	427.194
429676	254.456	544.539	418.855
429677	20.3992	48.2957	456.017
429678	32.3274	43.0997	451.643
429679	20.6224	36.0703	455.227
429680	18.7223	51.7264	453.923
429681	87.114	90.0413	466.87
429682	88.6454	75.9893	467.576
429683	80.8498	78.4195	467.138
429684	817.769	769.674	318.365
429685	334.737	50.7658	442.015
429686	330.031	37.8715	445.729
429687	244.227	116.522	443.884
429688	261.565	116.36	444.975
429689	160.212	313.617	437.62
429690	444.04	558.278	394.972
429691	448.831	564.759	390.89
429692	220.166	302.814	433.948
429693	232.455	300.187	440.622
429694	232.014	307.09	438.439
429695	227.451	300.682	441.991
429696	227.854	292.614	435.806
429697	225.919	293.649	440.829
429698	231.248	295.799	437.273
429699	65.1168	443.98	410.866
429700	0.953875	314.649	422.218
429701	12.2678	309.243	417.399
429702	310.256	617.553	422.232
429703	232.676	726.997	435.518
429704	329.59	651.803	442.881
429705	327.905	649.083	439.667
429706	337.35	656.804	441.238
429707	560.792	555.601	357.669
429708	581.936	766.462	402.788
429709	571.039	767.974	406.288
429710	576.861	766.293	408.861
429711	582.475	759.174	402.619
429712	285.758	164.778	433.331
429713	114.506	769.404	359.032
429714	242.73	591.922	452.719
429715	110.092	698.543	432.599
429716	77.2146	603.341	447.903
429717	75.01	614.193	450.422
429718	71.2468	613.47	444.346
429719	48.2667	303.091	458.368
429720	189.823	297.404	443.319
429721	202.397	291.171	436.553
429722	197.417	290.413	441.117
429723	707.11	734.536	363.071
429724	77.4724	452.386	406.534
429725	208.941	71.9627	456.782
429726	215.139	74.1892	457.036
429727	211.593	64.8463	452.358
429728	399.062	782.414	436.027
429729	394.743	786.679	434.901
429730	280.346	773.657	430.347
429731	271.224	773.065	434.726
429732	268.974	783.803	430.862
429733	577.741	647.157	378.448
429734	689.693	78.2889	348.999
429735	59.3349	24.8979	451.644
429736	46.3214	19.6804	447.776
429737	44.5883	23.4496	450.529
429738	119.13	167.271	452.183
429739	128.976	154.526	453.676
429740	128.649	159.422	457.312
429741	119.368	160.499	457.846
429742	77.7073	142.858	449.846
429743	79.711	138.983	443.99
429744	306.309	304.723	411.815
429745	178.334	562.003	451.55
429746	185.788	566.27	452.987
429747	149.274	63.1507	443.997
429748	97.3502	268.818	442.573
429749	94.1981	283.386	440.375
429750	322.879	509.143	413.227
429751	74.9258	390.205	423.847
429752	118.847	273.798	443.099
429753	217.561	6.82069	448.697
429754	211.591	5.90353	446.878
429755	51.3604	597.074	454.956
429756	57.9977	600.272	457.638
429757	65.6875	599.367	450.959
429758	57.2338	604.441	454.92
429759	63.2596	601.48	453.261
429760	50.5117	549.409	416.141
429761	325.453	149.651	439.027
429762	337.047	151.014	438.328
429763	124.104	96.1928	432.993
429764	266.28	625.939	439.887
429765	266.817	629.602	434.317
429766	99.6333	650.323	439.818
429767	93.9507	651.22	439.699
429768	247.818	71.5443	463.592
429769	245.759	66.0288	463.588
429770	247.817	75.2404	460.541
429771	388.582	695.884	412.757
429772	337.857	552.584	405.224
429773	115.359	521.164	430.449
429774	329.755	691.054	414.524
429775	460.432	633.685	389.327
429776	211.906	640.934	449.623
429777	135.4	748.823	433.028
429778	142.384	753.776	431.753
429779	130.795	755.843	426.932
429780	644.664	108.143	368.568
429781	634.541	112.629	368.287
429782	636.55	103.717	366.701
429783	644.284	112.212	366.51
429784	644.457	84.3545	355.435
429785	645.329	87.8553	360.114
429786	68.7786	433.812	407.159
429787	89.6334	785.111	422.131
429788	238.628	663.23	449.247
429789	229.794	657.693	446.803
429790	243.894	652.219	444.76
429791	239.313	655.761	450.201
429792	249.798	661.219	447.879
429793	249.76	667.604	443.824
429794	519.472	758.638	405.092
429795	521.659	756.188	401.42
429796	177.352	614.521	445.082
429797	387.531	721.452	417.504
429798	384.089	712.578	416.167
429799	347.531	626.353	436.312
429800	356.305	614.053	434.864
429801	347.597	614.583	436.455
429802	346.405	621.926	439.065
429803	346.806	618.138	433.975
429804	27.0609	144.183	445.017
429805	42.9506	147.595	445.474
429806	158.515	581.618	444.855
429807	555.562	647.273	386.268
429808	254.026	45.6211	442.117
429809	238.305	181.174	426.923
429810	295.318	97.2449	449.873
429811	288.832	108.779	447.71
429812	291.51	110.335	450.321
429813	207.541	236.19	430.315
429814	643.178	80.2621	369.608
429815	655.472	80.7427	365.407
429816	410.911	653.25	387.741
429817	335.989	97.341	387.808
429818	82.2385	764.44	440.874
429819	88.5038	781.486	439.646
429820	116.56	133.534	462.908
429821	108.619	132.362	465.018
429822	117.058	135.226	458.96
429823	90.0828	521.15	449.506
429824	80.3589	520.579	443.192
429825	93.9308	520	446.23
429826	88.7535	513.187	448.666
429827	309.226	4.34551	445.619
429828	27.6651	660.528	444.101
429829	29.8779	652.804	446.103
429830	182.116	475.366	442.7
429831	182.968	476.423	438.589
429832	712.69	52.8426	358.481
429833	709.383	55.4602	356.762
429834	449.02	694.404	380.917
429835	15.427	393.096	425.322
429836	743.991	38.7208	352.005
429837	742.845	35.8841	358.015
429838	40.4555	18.4465	444.069
429839	21.0604	50.7839	431.481
429840	16.5607	294.099	438.45
429841	471.95	730.132	427.307
429842	461.62	741.001	422.473
429843	30.76	240.486	445.996
429844	30.5026	233.06	441.716
429845	24.2379	239.612	447.177
429846	24.2491	236.132	445.083
429847	115.443	23.8109	464.305
429848	66.8085	461.374	419.107
429849	251.229	76.0989	445.131
429850	253.54	557.802	418.219
429851	255.272	739.493	441.804
429852	148.762	362.763	446.443
429853	161.576	349.362	446.219
429854	191.596	153.415	415.764
429855	140.043	28.4987	459.448
429856	245.945	249.505	429.796
429857	228.937	758.356	435.519
429858	221.674	765.331	439.542
429859	230.714	766.967	440.6
429860	190.983	67.7248	446.405
429861	72.2265	246.921	450.747
429862	67.823	239.543	454.787
429863	216.952	113.46	447.904
429864	319.864	445.348	395.707
429865	33.9849	622.382	439.313
429866	29.1195	625.721	440.322
429867	278.543	9.89806	447.543
429868	292.596	68.8303	447.494
429869	85.3789	456.192	405.93
429870	409.534	789.425	408.209
429871	225.738	250.724	398.244
429872	340.354	623.737	437.634
429873	344.065	614.122	438.686
429874	343.372	621.637	434.966
429875	343.035	631.745	440.614
429876	347.804	626.013	442.503
429877	692.636	44.9394	360.739
429878	689.345	47.8042	365.553
429879	416.723	269.152	396.385
429880	417.284	267.062	392.549
429881	111.22	730.101	434.354
429882	116.595	728.249	434.301
429883	116.265	732.027	432.459
429884	656.852	97.9339	368.578
429885	345.156	146.96	439.712
429886	333.076	142.178	438.916
429887	338.078	142.36	440.9
429888	339.46	149.502	441.843
429889	343.881	148.449	436.888
429890	80.2654	212.445	444.114
429891	360.078	592.396	425.173
429892	273.397	107.783	449.216
429893	539.103	611.634	379.825
429894	516.535	734.342	413.168
429895	988.057	746.878	261.629
429896	127.213	208.025	454.58
429897	119.534	198.674	455.031
429898	121.675	203.956	455.985
429899	582.792	720.598	372.194
429900	289.215	224.505	442.776
429901	300.02	233.04	442.567
429902	296.501	217.972	441.818
429903	302.556	233.447	440.011
429904	400.724	788.389	404.301
429905	403.074	789.564	400.589
429906	105.503	254.877	453.204
429907	109.362	263.973	451.665
429908	97.1137	258.925	451.888
429909	99.4304	252.402	452.547
429910	100.981	258.615	447.143
429911	184.648	549.905	454.004
429912	180.038	545.573	456.289
429913	196.275	227.435	440
429914	209.566	224.049	438.616
429915	199.501	235.813	435.939
429916	199.235	222.239	438.915
429917	204.315	218.336	439.2
429918	525.343	716.606	389.567
429919	289.73	51.2156	434.103
429920	131.477	718.339	432.17
429921	359.814	727.643	423.676
429922	284.545	569.528	437.569
429923	290.315	569.73	438.735
429924	116.25	61.5751	462.036
429925	114.698	68.5661	459.926
429926	141.108	768.468	443.17
429927	147.954	770.187	444.465
429928	148.963	761.734	447.179
429929	137.418	766.248	447.98
429930	138.921	761.432	449.483
429931	309.794	581.877	387.953
429932	481.546	266.514	363.022
429933	128.484	474.417	433.674
429934	572.513	739.851	402.375
429935	573.013	737.864	399.884
429936	370.566	771.837	402.566
429937	223.289	584.385	463.989
429938	229.075	589.947	465.104
429939	635.388	135.002	351.674
429940	17.0941	95.837	442.905
429941	17.3258	113.474	443.074
429942	25.6173	105.916	446.335
429943	83.6841	761.485	447.54
429944	73.7989	772.345	443.603
429945	74.2318	764.976	444.686
429946	307.406	492.122	414.927
429947	313.846	504.627	414.374
429948	406.697	705.698	426.857
429949	403.102	710.715	434.007
429950	140.505	357.507	447.506
429951	146.965	365.608	448.64
429952	138.778	371.995	445.273
429953	138.619	358.754	449.783
429954	385.218	740.276	437.333
429955	384.588	727.799	432.069
429956	378.725	734.939	435.213
429957	376.841	731.832	437.829
429958	374.863	738.093	434.359
429959	382.169	727.037	435.725
429960	125.471	777.348	424.168
429961	307.273	69.98	443.488
429962	309.266	70.2151	445.861
429963	14.3478	274.588	451.369
429964	711.107	1.59637	351.807
429965	701.187	0.00721802	352.238
429966	356.796	630.832	418.314
429967	193.334	575.204	462.712
429968	198.289	568.532	465.495
429969	185.951	561.486	458.79
429970	190.63	566.387	464.292
429971	197.494	572.321	458.474
429972	189.045	571.764	464.309
429973	190.645	561.216	457.608
429974	396.955	738.252	437.426
429975	281.993	116.615	429.524
429976	355.215	612.182	422.678
429977	103.536	516.226	410.864
429978	173.506	242.325	414.08
429979	75.1696	777.84	433.293
429980	205.394	466.376	422.633
429981	62.53	410.442	431.842
429982	65.4796	418.14	435.03
429983	67.0892	402.536	432.583
429984	37.5656	101.311	443.348
429985	313.3	660.592	437.413
429986	314.713	660.464	443.525
429987	307.285	664.418	440.838
429988	310.035	651.277	439.609
429989	116.139	217.914	432.814
429990	217.584	509.289	442.863
429991	213.692	503.559	439.745
429992	136.365	110.8	451.293
429993	518.03	696.11	388.005
429994	69.5968	650.661	440.9
429995	73.7671	653.232	442.396
429996	70.8291	658.793	439.71
429997	239.246	161.497	443.839
429998	444.403	675.518	416.898
429999	74.4718	222.388	446.871
430000	350.24	682.293	437.814
430001	352.746	691.091	440.791
430002	359.145	675.607	438.222
430003	357.273	692.601	434.864
430004	6.09105	336.501	413.758
430005	74.084	87.9602	465.164
430006	32.5543	467.805	426.247
430007	27.241	461.038	420.456
430008	37.7118	474.867	421.595
430009	434.732	483.31	373.751
430010	202.687	614.502	453.928
430011	194.704	276.687	445.153
430012	188.334	276.059	448.123
430013	195.625	279.793	442.661
430014	181.108	275.499	445.881
430015	190.415	280.674	447.158
430016	143.784	513.642	432.917
430017	161.811	279.573	456.947
430018	345.794	162.576	433.986
430019	330.578	269.179	398.881
430020	247.805	1.98828	452.602
430021	560.526	726.252	399.464
430022	546.015	725.598	398.437
430023	918.849	786.266	312.449
430024	922.09	775.821	309.798
430025	236.202	99.3708	452.133
430026	372.38	548.646	409.287
430027	614.691	763.539	392.205
430028	618.069	759.819	394.26
430029	267.796	622.493	428.941
430030	268.778	621.652	433.738
430031	154.855	309.684	389.619
430032	292.748	503.961	398.288
430033	151.651	376.311	440.982
430034	176.353	221.388	443.351
430035	168.087	221.905	448.26
430036	421.509	435.516	351.318
430037	728.66	81.7311	355.887
430038	256.161	672.601	456.742
430039	267.136	670.576	456.551
430040	264.693	667.175	451.153
430041	268.191	671.312	453.803
430042	263.489	663.012	453.583
430043	260.093	680.713	452.993
430044	254.874	669.818	451.92
430045	253.349	671.785	454.401
430046	320.772	105.853	437.734
430047	37.4289	551.795	423.842
430048	11.9501	576.481	415.249
430049	78.3031	512.022	432.6
430050	120.945	530.542	445.361
430051	133.441	527.765	448.479
430052	135.977	527.349	445.093
430053	123.596	528.365	447.39
430054	128.302	520.992	443.9
430055	668.343	68.2769	334.621
430056	637.243	86.4959	355.058
430057	634.299	99.9849	352.73
430058	624.694	710.481	382.569
430059	0.618729	485.475	427.786
430060	162.908	327.251	449.34
430061	152.035	317.639	455.36
430062	147.616	315.652	452.722
430063	166.164	321.42	449.835
430064	152.068	328.472	451.489
430065	69.6006	213.602	456.777
430066	65.9505	211.409	459.449
430067	74.9802	205.01	453.66
430068	68.45	204.959	457.655
430069	74.4857	210.671	452.395
430070	659.317	121.62	336.784
430071	459.878	657.826	403.45
430072	250.407	302.58	434.157
430073	244.336	303.292	435.538
430074	239.187	305.304	431.635
430075	118.089	744.029	434.789
430076	178.393	492.882	439.218
430077	183.297	498.99	434.755
430078	664.673	104.476	337.372
430079	23.7473	565.648	436.987
430080	31.8537	675.519	431.532
430081	154.624	596.159	431.065
430082	161.119	770.677	447.072
430083	276.26	149.631	440.628
430084	650.203	126.817	357.934
430085	276.366	233.336	430.456
430086	279.769	222.481	432.675
430087	88.1908	264.06	461.928
430088	90.5441	265.469	455.501
430089	99.5802	256.433	460.796
430090	96.6249	261.882	461.234
430091	658.275	268.576	313.191
430092	65.1402	769.219	427.92
430093	68.9013	763.533	428.73
430094	5.05982	312.824	452.915
430095	7.81449	295.81	454.941
430096	6.63078	307.688	451.201
430097	10.0813	312.485	456.78
430098	2.87426	305.859	456.831
430099	14.2581	301.517	457.729
430100	186.483	377.84	431.027
430101	125.385	412.092	441.85
430102	126.906	409.536	439.109
430103	135.169	406.357	445.848
430104	136.831	410.75	442.834
430105	129.498	409.864	444.904
430106	121.202	407.503	441.144
430107	312.245	561.395	419.261
430108	133.312	675.848	427.106
430109	99.5238	510.567	434.816
430110	146.482	385.028	442.921
430111	183.742	629.134	463.732
430112	187.97	623.823	458.347
430113	191.012	629.692	466.582
430114	190.328	634.802	461.26
430115	300.783	744.061	438.095
430116	302.667	742.034	435.633
430117	289.707	620.797	426.175
430118	91.1846	188.209	445.975
430119	421.376	719.698	383.576
430120	65.7879	702.429	415.675
430121	148.699	437.267	426.529
430122	151.442	778.164	433.888
430123	155.888	775.116	438.027
430124	151.258	773.218	439.648
430125	282.114	574.059	446.888
430126	285.723	570.732	445.359
430127	283.354	584.7	446.93
430128	224.184	15.8018	447.551
430129	218.711	16.7011	452.436
430130	212.541	24.5787	448.818
430131	222.364	21.972	449.677
430132	165.442	542.495	422.489
430133	60.8836	408.275	435.776
430134	57.792	417.038	432.545
430135	99.0557	383.787	439.524
430136	382.888	718.252	394.733
430137	479.004	649.097	392.018
430138	472.482	646.907	396.994
430139	476.63	638.5	398.423
430140	480.273	647.335	399.374
430141	486.245	643.56	399.368
430142	339.981	88.1724	436.426
430143	144.921	757.858	449.671
430144	157.193	767.527	448.432
430145	122.322	98.379	457.112
430146	138.717	97.7404	454.76
430147	123.611	92.104	455.94
430148	125.934	90.2621	453.286
430149	124.438	95.5498	453.105
430150	343.342	583.767	404.112
430151	347.057	578.431	408.834
430152	0.0341396	286.511	447
430153	125.187	182.483	445.997
430154	131.046	188.073	447.783
430155	174.483	18.0342	448.942
430156	62.9771	304.589	466.676
430157	70.782	309.46	469.246
430158	31.5464	214.109	444.525
430159	26.8279	211.899	446.797
430160	24.2842	217.128	444.959
430161	547.958	751.294	404.955
430162	560	742.336	402.984
430163	552.348	743.867	407.139
430164	558.072	745.877	406.448
430165	555.069	750.148	400.981
430166	728.802	767.016	371.821
430167	193.232	780.032	415.191
430168	191.994	769.648	420.244
430169	201.284	784.911	416.741
430170	876.667	789.187	328.362
430171	259.473	103.718	435.157
430172	387.364	582.178	402.772
430173	62.6496	304.455	463.685
430174	60.6684	313.261	462.863
430175	19.2374	615.145	447.523
430176	17.8636	616.566	440.771
430177	25.0859	605.893	441.606
430178	11.3562	608.157	443.072
430179	13.3507	614.037	447.108
430180	497.423	703.757	395.814
430181	22.1739	442.674	415.766
430182	133.23	693.461	412.839
430183	279.066	788.904	419.884
430184	28.6118	277.212	455.012
430185	20.7048	268.342	455.824
430186	22.7703	273.378	455.011
430187	26.9051	267.569	455.821
430188	175.901	108.245	464.597
430189	169.837	113.552	461.477
430190	182.304	115.094	463.806
430191	232.69	651.858	445.455
430192	236.969	648.451	446.446
430193	158.411	311.951	442.374
430194	147.294	315.707	446.012
430195	283.29	668.515	437.795
430196	191.08	411.138	409.8
430197	46.6397	363.035	433.705
430198	140.819	227.982	438.99
430199	141.065	242.696	442.26
430200	138.575	238.322	445.884
430201	93.258	339.475	453.071
430202	25.8022	217.968	381.534
430203	287.587	728.699	419.588
430204	4.80563	713.591	417.388
430205	574.891	647.521	364.233
430206	203.795	163.619	437.899
430207	288.206	40.9439	446.987
430208	293.063	49.2875	448.359
430209	151.805	455.661	435.937
430210	144.189	449.379	436.884
430211	86.2274	216.606	453.291
430212	74.4541	221.907	453.654
430213	23.3402	98.4801	447.774
430214	20.8874	103.434	450.703
430215	35.7339	96.6701	452.195
430216	26.5794	91.9765	446.918
430217	20.1156	684.585	431.607
430218	259.094	694.867	445.845
430219	345.779	88.7897	416.928
430220	294.095	247.473	382.844
430221	44.4798	41.3603	440.914
430222	156.964	147.028	449.539
430223	682.87	66.5718	351.14
430224	132.439	98.8211	451.453
430225	143.676	103.605	453.425
430226	135.235	95.841	456.624
430227	130.472	110.889	453.801
430228	338.297	355.178	344.624
430229	99.8446	615.556	450.739
430230	100.526	606.887	452.371
430231	104.211	605.804	448.762
430232	38.3037	370.002	439.827
430233	44.3635	378.225	433.589
430234	39.5023	377.075	438.798
430235	48.5271	369.892	434.006
430236	37.3084	373.12	436.85
430237	43.5018	373.103	439.574
430238	119.81	63.4661	439.26
430239	129.663	582.706	456.93
430240	54.0888	301.708	466.98
430241	161.338	450.737	419.907
430242	155.548	463.545	417.047
430243	34.6176	286.661	456.326
430244	31.8673	297.951	456.048
430245	23.2174	293.225	453.467
430246	61.2459	717.958	432.01
430247	60.8901	717.284	428.106
430248	68.5441	732.148	433.297
430249	34.8776	780.961	424.481
430250	204.168	37.3239	449.246
430251	197.257	42.6371	442.817
430252	42.2455	674.629	413.896
430253	326.547	115.613	413.302
430254	4.24594	532.29	424.18
430255	60.6516	789.781	409.16
430256	711.495	75.1668	351.251
430257	53.073	450.671	428.265
430258	62.6019	560.397	447.466
430259	82.949	452.963	440.415
430260	324.632	661.411	438.814
